female,age,college,nhhld,inc2019,pab2019,emp2020
0,27,0,5,44527.922,0,0
0,46,0,5,21695.92,5150,1
0,31,1,5,3747.5981,5150,0
0,49,1,5,39120.758,0,1
0,49,0,5,32841.723,0,0
0,32,1,5,41532.305,0,0
1,29,0,5,52639.422,0,0
0,54,1,5,41903.855,0,1
1,29,0,5,45796.379,0,1
1,51,1,5,10983.701,5150,0
1,20,1,5,39949.492,0,0
1,30,0,5,12581.819,5150,0
1,32,1,5,24398.66,5150,0
0,27,0,5,36234.93,0,1
1,53,1,5,27845.867,0,0
1,37,0,5,16069.45,5150,0
1,45,1,5,32570.801,0,0
0,33,1,5,29506.477,0,1
0,21,0,5,28348.646,0,1
0,43,1,5,34270.965,0,1
0,42,1,5,21481.533,5150,1
0,40,0,5,26053.607,0,1
0,51,1,5,33401.5,0,1
0,23,0,5,35942.563,0,0
0,41,1,5,100006.64,0,0
0,47,1,5,38447.824,0,1
0,38,0,5,33687.172,0,0
0,52,0,5,49509.664,0,0
1,38,1,5,25173.42,5150,1
0,53,0,5,60743.234,0,0
1,28,1,5,30048.953,0,0
1,54,0,5,47598.27,0,0
0,36,1,5,23040.518,5150,0
1,51,0,5,18504.98,5150,1
1,35,1,5,34333.055,0,0
1,19,1,5,40183.914,0,1
0,48,0,5,134884.59,0,0
0,19,0,5,21973.951,5150,0
0,20,0,5,13976.047,5150,0
1,25,0,5,21972.881,5150,0
0,42,1,5,43874.887,0,1
0,50,0,5,53189.211,0,1
1,47,1,5,38520.348,0,1
0,33,1,5,42842.793,0,1
1,49,1,5,57263.766,0,0
1,21,1,5,12591.099,5150,0
1,28,1,5,29421.477,0,0
0,49,0,5,28828.678,0,0
0,29,1,5,20535.252,5150,1
1,40,1,5,64267.625,0,0
1,30,0,5,34736.371,0,0
1,21,0,5,16550.102,5150,1
1,31,0,5,115996.8,0,1
0,22,0,5,34641.293,0,0
0,34,0,5,45761.844,0,1
1,36,0,5,30443.955,0,1
0,49,0,5,13474.695,5150,0
0,49,0,5,13036.404,5150,0
0,47,0,5,36480.105,0,0
1,25,0,5,76128.727,0,1
1,47,1,5,99624.828,0,1
0,23,0,5,47680.73,0,1
0,49,1,5,21090.264,5150,0
0,42,0,5,38771.813,0,1
0,31,0,5,30553.813,0,0
1,19,0,5,32718.99,0,0
1,38,1,5,72133.828,0,0
1,45,0,5,22329.826,5150,0
0,27,1,5,56018.984,0,0
0,23,0,5,83772.273,0,0
1,43,1,5,36455.203,0,0
0,27,0,5,26786.107,0,0
1,35,1,5,25516.691,5150,1
0,31,0,5,33299.34,0,1
1,39,0,5,45572.742,0,0
1,41,0,5,20309.291,5150,1
1,27,1,5,63154.836,0,0
1,31,0,5,42015.703,0,1
0,20,0,5,83498.055,0,1
0,44,1,5,19297.615,5150,0
0,39,0,5,94681.227,0,1
0,38,0,5,54241.688,0,0
0,22,0,5,42965.133,0,1
0,29,0,5,32886.449,0,1
0,31,1,5,47083.633,0,0
1,41,1,5,86207.336,0,0
0,30,0,5,36678.738,0,0
1,51,1,5,18489.299,5150,0
0,38,0,5,22473.818,5150,1
0,28,0,5,51339.133,0,1
0,44,0,5,102348.36,0,0
0,42,1,5,53953.551,0,1
0,46,0,5,68003.508,0,1
0,45,0,5,35796.664,0,0
1,37,0,5,48345.48,0,0
0,44,1,5,52634.902,0,0
1,47,0,5,95572.086,0,1
0,29,1,5,58807.191,0,0
1,45,0,5,73432.617,0,1
0,19,0,5,62711.727,0,0
0,35,1,5,16473.697,5150,1
1,24,0,5,71117.219,0,0
1,32,1,5,51744.109,0,1
1,38,1,5,33647.551,0,1
0,25,1,5,57354.109,0,0
1,48,0,5,43570.457,0,1
1,32,1,5,58277.254,0,1
0,47,0,5,34806.871,0,1
0,38,0,5,52786.215,0,1
1,31,0,5,28887.023,0,1
1,54,0,5,87380.039,0,1
0,48,1,5,44714.051,0,1
0,28,0,5,99908.172,0,1
0,47,1,5,82638.453,0,0
1,20,0,5,146879.31,0,0
0,53,0,5,36791.793,0,1
1,21,0,5,37568.574,0,0
1,20,1,5,50178.566,0,1
0,38,0,5,74555.945,0,0
0,32,0,5,33781.211,0,0
0,48,0,5,19815.475,5150,0
1,40,1,5,33086.711,0,1
1,25,0,5,47753.313,0,0
0,29,0,5,72872.07,0,1
1,23,1,5,51571.633,0,0
1,30,0,5,41249.203,0,1
0,43,1,5,49866.102,0,1
1,23,1,5,25201.188,5150,1
1,22,0,5,13141.044,5150,0
1,53,0,5,47356.441,0,0
1,46,0,5,24700.863,5150,1
0,52,0,5,57257.703,0,0
1,48,0,5,25666.396,5150,0
0,36,1,5,44626.465,0,1
0,25,0,5,13400.496,5150,1
0,32,0,5,20726.018,5150,0
1,54,0,5,117318.58,0,0
0,50,0,5,32772.641,0,1
0,50,0,5,50749.047,0,0
1,50,0,5,33841.961,0,1
1,42,1,5,23097.873,5150,1
1,26,0,5,31465.996,0,0
1,35,1,5,24613.178,5150,1
1,22,0,5,47447.031,0,0
1,33,0,5,20405.021,5150,0
1,34,0,5,27955.279,0,0
1,22,1,5,26378.801,0,0
0,19,1,5,24643.453,5150,0
0,49,1,5,17862.65,5150,0
0,41,0,5,46640.836,0,0
0,26,0,5,35033.828,0,0
0,31,0,5,25347.205,5150,0
0,22,1,5,28614.973,0,0
1,37,0,5,39302.426,0,0
0,49,1,5,32585.9,0,1
0,24,0,5,32644.936,0,1
1,23,0,5,45338.395,0,0
1,22,0,5,80097.227,0,0
0,48,0,5,46628.473,0,0
0,52,0,5,179409.2,0,0
0,31,0,5,122694.29,0,1
0,18,1,5,68316.883,0,0
1,46,0,5,118066.21,0,1
0,50,0,5,31009.729,0,1
1,25,0,5,42050.855,0,1
1,41,0,5,41395.523,0,0
1,49,0,5,98024.375,0,1
0,53,0,5,140827.69,0,1
0,37,1,5,72790.531,0,0
1,38,0,5,42214.797,0,0
0,35,1,5,31908.49,0,0
1,34,0,5,39055.301,0,0
0,40,0,5,21052.445,5150,0
0,53,0,5,79236.047,0,1
0,22,0,5,69260.883,0,1
0,42,1,5,19121.527,5150,0
1,24,0,5,24940.434,5150,0
1,52,1,5,67978.93,0,0
0,48,0,5,94513.156,0,0
1,41,1,5,79064.781,0,0
1,24,1,5,40802.395,0,1
0,19,0,5,46107.125,0,0
0,49,1,5,64488.219,0,1
1,23,0,5,19746.994,5150,1
1,49,0,5,30862.303,0,0
0,21,0,5,17546.883,5150,0
0,42,1,5,55608.598,0,0
1,47,0,5,26378.877,0,0
0,18,0,5,27976.59,0,0
1,32,1,5,66516.07,0,0
0,37,0,5,22617.49,5150,1
0,36,0,5,51889.691,0,0
1,49,0,5,46610.953,0,1
0,27,0,5,52669.902,0,1
0,21,0,5,35019.063,0,1
1,21,1,5,48779.523,0,0
1,53,1,5,30908.576,0,1
0,54,1,5,63929.582,0,1
1,22,0,5,30782.027,0,1
0,27,0,5,83217.203,0,0
0,32,1,5,29915.594,0,1
0,46,0,5,74203.477,0,0
1,39,1,5,13058.429,5150,1
1,44,1,5,28479.367,0,1
1,38,0,5,60336.434,0,1
1,20,1,5,24494.061,5150,1
0,47,0,5,60204.406,0,0
0,54,0,5,57720.984,0,0
1,26,0,5,87350.297,0,0
0,50,1,5,19776.998,5150,0
0,20,1,5,98168.633,0,0
1,47,0,5,194808.33,0,0
0,33,0,5,62417.215,0,1
0,51,1,5,204124.28,0,0
0,29,1,5,55201.586,0,1
0,32,1,5,59608.246,0,1
1,52,0,5,92603.734,0,0
0,37,0,5,33236.84,0,0
1,19,0,5,19631.365,5150,0
0,32,0,5,40778.238,0,1
1,23,0,5,160751.14,0,0
0,35,1,5,37057.305,0,1
0,29,0,5,82326.164,0,0
1,20,1,5,38740.984,0,0
0,19,0,5,17812.213,5150,1
1,29,0,5,151982.61,0,0
0,53,0,5,34258.582,0,0
1,38,0,5,65147.656,0,1
0,35,0,5,43375.27,0,1
0,34,1,5,85533.773,0,1
0,26,0,5,32459.324,0,1
0,54,0,5,46973.707,0,1
0,39,0,5,48426.605,0,1
0,25,0,5,61701.094,0,1
1,29,0,5,12184.477,5150,0
0,47,0,5,48272.875,0,1
1,20,1,5,28035.348,0,0
1,38,0,5,29260.164,0,0
0,46,0,5,28600.049,0,0
1,47,0,5,31027.301,0,1
0,46,0,5,36407.848,0,0
0,24,1,5,33749.457,0,0
0,38,0,5,41090.543,0,0
0,44,0,5,37316.332,0,0
0,24,0,5,71358.813,0,1
1,26,1,5,37132.902,0,0
1,48,0,5,38078.25,0,1
1,47,1,5,75723.313,0,0
0,45,1,5,63919.703,0,1
0,50,1,5,34281.918,0,0
1,46,1,5,48443.926,0,1
0,33,0,5,21255.17,5150,1
0,19,0,5,60174.844,0,1
0,43,0,5,70937.242,0,1
1,48,1,5,18786.373,5150,1
0,25,0,5,50483.555,0,0
1,35,0,5,96647.586,0,0
0,33,1,5,41110.453,0,0
0,31,1,5,30325.555,0,0
1,43,0,5,37473.641,0,0
1,39,1,5,19113.561,5150,0
1,38,0,5,14524.255,5150,1
1,34,0,5,55011.867,0,0
1,31,1,5,47227.766,0,0
0,46,0,5,27754.268,0,1
0,40,1,5,52765.375,0,1
0,42,0,5,39331.332,0,1
1,18,0,5,73974.055,0,0
1,39,0,5,78261.703,0,0
0,20,1,5,35456.699,0,1
0,30,0,5,35267.242,0,1
0,25,0,5,64070.695,0,0
0,25,1,5,43407.09,0,1
0,46,0,5,39722.121,0,1
0,35,1,5,36958.766,0,1
0,28,0,5,129780.23,0,1
0,38,0,5,34274.824,0,1
1,27,1,5,20934.563,5150,1
0,52,0,5,47475.504,0,1
1,20,0,5,49488.469,0,0
0,50,1,5,38690.18,0,0
0,47,0,5,68233.477,0,1
0,39,1,5,47472.332,0,0
0,32,0,5,103681,0,0
1,35,1,5,16660.654,5150,1
0,31,0,5,57735.848,0,1
0,41,0,5,56306.715,0,0
0,27,0,5,12396.529,5150,1
1,29,1,5,69615.305,0,0
1,29,0,5,84525.664,0,1
0,40,0,5,29550.549,0,0
1,28,0,5,36868.961,0,1
1,50,0,5,11965.388,5150,1
0,52,0,5,20123.895,5150,0
1,38,0,5,44009.66,0,1
0,21,1,5,28933.563,0,1
1,27,1,5,125728.9,0,1
0,23,1,5,26861.342,0,1
1,23,0,5,24423.873,5150,1
1,50,0,5,33955.789,0,1
0,47,1,5,68596.047,0,0
0,25,1,5,80872.461,0,0
0,21,1,5,64924.559,0,1
0,54,1,5,43252.379,0,0
0,50,1,5,32129.23,0,1
0,42,1,5,33651.625,0,1
1,27,1,5,18395.992,5150,0
1,38,0,5,29675.346,0,1
0,33,0,5,37293.918,0,0
1,42,0,5,40323.496,0,1
0,23,1,5,46867.879,0,0
1,46,0,5,35135.074,0,0
0,41,1,5,38809.73,0,0
0,51,1,5,23619.66,5150,1
0,50,1,5,85131.352,0,0
0,52,0,5,17303.139,5150,0
0,22,0,5,21560.857,5150,1
0,36,0,5,55082.16,0,1
0,30,1,5,17565.066,5150,1
0,48,0,5,31713.514,0,0
1,47,0,5,119951.68,0,1
0,23,1,5,37718.777,0,0
0,21,0,5,129724.41,0,0
1,27,0,5,52460.961,0,0
0,50,0,5,50466.227,0,0
1,31,0,5,20547.906,5150,1
0,24,0,5,18806.469,5150,0
0,44,1,5,51562.242,0,1
1,19,0,5,62371.277,0,0
0,25,0,5,30581.391,0,1
1,18,1,5,31169.449,0,0
1,21,1,5,21668.955,5150,1
1,32,0,5,44840.023,0,0
1,39,0,5,22807.602,5150,0
1,20,1,5,79875.18,0,0
0,22,0,5,27037.934,0,0
0,33,1,5,24979.711,5150,1
1,43,1,5,65988.938,0,0
0,31,1,5,15727.035,5150,0
0,38,0,5,114298.23,0,1
0,30,0,5,16099.008,5150,0
1,22,1,5,47131.48,0,1
0,34,0,5,144489.95,0,1
1,22,1,5,28484.555,0,0
1,28,0,5,23476.139,5150,1
1,41,1,5,20342.205,5150,1
1,46,0,5,32687.303,0,0
0,48,1,5,61860.766,0,1
0,19,1,5,49707.609,0,0
0,20,1,5,57760.301,0,1
0,22,0,5,63711.504,0,0
1,25,0,5,35010.582,0,1
0,43,0,5,32591.68,0,0
1,37,1,5,33023.191,0,1
1,41,0,5,41389.801,0,0
0,32,1,5,29461.91,0,1
0,29,0,5,23701.592,5150,0
1,18,0,5,23285.938,5150,0
1,40,1,5,46020.586,0,1
0,40,0,5,26656.092,0,0
1,51,1,5,78629.703,0,1
0,32,1,5,44670.152,0,0
0,39,1,5,56195.348,0,0
0,39,1,5,56425.836,0,1
1,45,1,5,27405.426,0,0
0,50,0,5,46516.988,0,1
1,36,0,5,26258.4,0,0
1,29,0,5,77351.922,0,0
0,31,0,5,32859.332,0,1
1,45,1,5,27170.277,0,0
0,37,0,5,73569.094,0,0
0,45,0,5,34588.012,0,0
0,36,1,5,71986.344,0,0
0,51,1,5,66845.156,0,1
1,32,1,5,63324.852,0,0
1,35,1,5,31373.227,0,0
1,20,0,5,29795.129,0,0
0,23,0,5,56534.641,0,1
1,44,0,5,36769.309,0,0
0,45,1,5,25975.953,0,1
1,30,1,5,50665.438,0,1
0,30,0,5,26475.328,0,0
0,42,1,5,42723.004,0,0
1,42,0,5,37775.906,0,1
1,30,1,5,54088.941,0,0
0,36,0,5,20060.451,5150,1
1,51,0,5,153894.58,0,0
0,42,0,5,23661.008,5150,0
1,32,1,5,61923.215,0,1
0,53,1,5,42771.598,0,1
1,24,1,5,66791.055,0,1
1,29,0,5,62218.359,0,1
1,35,0,5,68237.117,0,0
1,19,0,5,24305.184,5150,1
0,28,0,5,51476.75,0,0
1,25,0,5,35957.168,0,1
0,23,0,5,38733.043,0,0
0,41,1,5,25418.447,5150,1
1,23,0,5,39099.313,0,1
1,37,0,5,23832.328,5150,0
1,42,1,5,68072.094,0,0
0,45,0,5,15668.784,5150,1
1,25,0,5,39378.059,0,1
0,35,0,5,11032.35,5150,1
1,27,0,5,23289.736,5150,1
0,26,0,5,115612.02,0,0
0,25,1,5,35134.941,0,1
1,39,1,5,18793.434,5150,1
1,52,0,5,63728.398,0,0
0,20,1,5,33954.461,0,0
0,49,1,5,43361.539,0,0
1,30,1,5,21674.164,5150,1
0,40,0,5,49416.406,0,0
0,42,0,5,44930.258,0,1
0,51,1,5,35375.336,0,1
0,47,1,5,78171.969,0,1
1,42,0,5,33084.66,0,0
0,21,0,5,93754.492,0,1
1,36,0,5,32554.807,0,1
1,46,0,5,15347.898,5150,1
1,50,0,5,35066.785,0,0
1,43,0,5,48074.129,0,0
0,49,0,5,61415.313,0,0
0,48,1,5,31021.441,0,1
0,30,0,5,70132.07,0,1
1,18,0,5,61552.93,0,0
0,19,0,5,44761.836,0,1
1,53,1,5,48576.746,0,1
0,47,1,5,61061.227,0,0
1,50,1,5,46529.102,0,1
0,36,0,5,49910.348,0,1
1,36,0,5,52626.973,0,0
1,47,0,5,36730.441,0,0
1,36,1,5,12129.753,5150,0
1,27,0,5,74620.18,0,1
0,44,1,5,53935.133,0,0
0,45,1,5,61213.809,0,1
1,49,0,5,64836.387,0,1
0,46,0,5,29638.068,0,1
1,24,1,5,21189.354,5150,0
0,46,1,5,40155.871,0,0
0,30,0,5,37516.621,0,1
0,38,1,5,33949.539,0,1
1,30,0,5,29506.309,0,1
1,18,0,5,14847.673,5150,0
1,26,0,5,34348.414,0,0
1,39,1,5,27854.979,0,1
1,37,0,5,34635.281,0,0
0,35,1,5,18489.809,5150,1
0,33,0,5,39247.703,0,0
0,52,0,5,44424.387,0,0
0,29,0,5,30994.119,0,0
0,46,0,5,46090.859,0,0
0,21,0,5,110386.8,0,1
1,30,0,5,27487.615,0,0
1,42,1,5,175123.05,0,0
1,47,1,5,38623.453,0,1
1,42,0,5,23697.84,5150,0
0,32,0,5,104900.76,0,0
1,19,1,5,44461.344,0,0
0,51,1,5,97218.508,0,0
0,48,0,5,35560.527,0,1
0,33,0,5,57124.078,0,1
1,51,1,5,46986.926,0,0
1,30,0,5,45219.906,0,0
0,46,0,5,27887.83,0,0
0,27,0,5,40737.969,0,0
0,29,0,5,71931.789,0,1
0,42,1,5,33491.066,0,0
1,44,1,5,18956.826,5150,1
0,50,1,5,36878.137,0,0
0,28,1,5,52765.324,0,1
1,32,1,5,39178.816,0,1
1,27,1,5,43850.586,0,0
0,43,0,5,50742.563,0,1
1,31,1,5,35249.824,0,1
0,26,1,5,32659.416,0,1
0,41,1,5,68118.781,0,1
0,35,0,5,41033.094,0,1
0,48,0,5,16203.935,5150,0
1,34,0,5,32150.258,0,0
0,18,1,5,59500.164,0,0
0,20,0,5,49530.445,0,0
0,31,0,5,42013.738,0,0
0,48,0,5,51913.895,0,0
1,52,1,5,66400.719,0,0
0,51,0,5,69282.094,0,0
1,44,1,5,40303.313,0,0
1,18,1,5,155419.64,0,0
1,18,0,5,31127.861,0,0
1,35,0,5,47442.145,0,0
0,51,1,5,123076.69,0,1
0,39,0,5,38130.035,0,1
1,39,1,5,71641.516,0,1
0,49,1,5,177167.23,0,0
1,44,0,5,62358.313,0,1
1,33,0,5,27890.305,0,1
0,38,0,5,35685.75,0,1
0,25,0,5,53980.262,0,1
0,43,0,5,63703.305,0,0
0,32,1,5,51982.609,0,0
0,26,1,5,26911.443,0,0
1,22,1,5,15212.9,5150,0
0,47,1,5,21137.705,5150,1
0,47,1,5,27832.99,0,1
0,24,0,5,51482.004,0,0
0,53,0,5,33008.613,0,0
1,19,0,5,27140.91,0,1
0,34,0,5,34452.379,0,1
1,28,1,5,65939.359,0,1
1,20,0,5,24098.729,5150,1
1,19,0,5,32233.088,0,0
1,37,0,5,97591.195,0,0
0,25,0,5,34238.789,0,1
0,47,0,5,46884.824,0,1
0,29,0,5,79127.688,0,0
1,24,1,5,14757.102,5150,0
1,37,0,5,71689.492,0,1
0,21,1,5,64398.488,0,1
0,29,0,5,54332.238,0,1
1,49,1,5,67212.141,0,1
0,29,0,5,95042.188,0,1
0,31,0,5,14357.588,5150,1
0,24,0,5,18864.65,5150,1
1,41,0,5,50530.277,0,1
0,34,1,5,37351.652,0,0
0,47,0,5,47369.855,0,1
0,33,0,5,76172.375,0,0
1,21,0,5,92995.703,0,0
0,28,1,5,13509.938,5150,0
1,34,0,5,55623.289,0,1
1,28,1,5,80543.266,0,0
1,19,0,5,48283.047,0,1
0,52,0,5,73396.984,0,1
1,43,0,5,42771.352,0,1
1,43,1,5,73625.172,0,0
0,51,0,5,39481.207,0,1
0,32,1,5,75589.547,0,1
1,40,0,5,67149.609,0,1
1,36,0,5,28046.525,0,0
1,39,1,5,52088.508,0,0
0,19,0,5,68864.656,0,0
1,47,0,5,104310.88,0,1
1,46,0,5,31090.213,0,0
0,20,1,5,43272.887,0,1
1,21,1,5,35591.57,0,0
0,35,0,5,102469.66,0,1
1,35,1,5,42771.598,0,0
0,44,0,5,100303.51,0,0
0,34,0,5,72220.211,0,0
1,29,1,5,27201.416,0,1
0,44,1,5,20282.889,5150,1
1,51,0,5,81950.555,0,1
0,49,0,5,28648.23,0,0
1,52,1,5,25819.172,0,1
1,45,1,5,15161.454,5150,1
0,20,0,5,27956.799,0,1
0,35,1,5,33826.117,0,1
0,21,0,5,38912.797,0,1
0,22,0,5,42080.746,0,1
0,48,0,5,94927.055,0,0
0,36,0,5,18873.234,5150,0
0,23,0,5,52645.598,0,0
1,24,0,5,89037.969,0,1
1,23,0,5,42215.52,0,1
0,26,0,5,14695.167,5150,1
1,47,0,5,67304.313,0,1
1,53,1,5,30498.703,0,1
0,30,0,5,38081.555,0,0
1,40,0,5,92280.367,0,0
1,26,1,5,42358.887,0,1
0,40,0,5,53376.41,0,1
0,27,0,5,64576.039,0,1
0,20,0,5,24649.822,5150,0
0,25,0,5,36540.133,0,1
1,50,0,5,22732.857,5150,1
0,26,0,5,92244.641,0,1
0,24,0,5,19576.643,5150,1
1,45,1,5,37423.465,0,0
0,49,0,5,65922.008,0,0
0,28,0,5,22608.152,5150,0
1,22,0,5,32116.824,0,0
1,23,0,5,22628.299,5150,0
0,53,0,5,24484.719,5150,1
1,37,0,5,22875.914,5150,1
0,23,1,5,66118.32,0,0
0,31,0,5,17636.27,5150,1
0,53,0,5,43900,0,1
1,46,1,5,45106.328,0,0
1,52,0,5,47550.902,0,0
1,27,1,5,44513.445,0,0
0,33,0,5,36397.953,0,0
0,30,0,5,53735.059,0,1
0,43,1,5,35778.098,0,1
0,19,0,5,39153.195,0,0
0,51,1,5,23805.547,5150,1
1,39,0,5,8359.3789,5150,0
0,25,0,5,33019.16,0,1
1,33,0,5,18499.633,5150,1
0,44,0,5,13392.294,5150,0
0,23,1,5,56893.992,0,0
0,40,1,5,26836.299,0,1
1,27,0,5,81498.672,0,0
1,19,0,5,36369.398,0,0
0,22,0,5,112165.56,0,1
0,18,1,5,83583.148,0,1
0,18,1,5,22854.457,5150,1
0,22,1,5,26813.301,0,1
0,34,0,5,32901.16,0,0
0,36,0,5,29398.814,0,1
1,46,0,5,26247.309,0,1
0,25,0,5,79665.82,0,1
1,21,1,5,32654.65,0,0
0,51,1,5,27087.875,0,1
0,23,0,5,43773.371,0,1
1,44,0,5,29350.211,0,1
0,41,0,5,56466.316,0,0
1,47,0,5,127437.53,0,0
0,24,0,5,34188.117,0,0
1,19,0,5,44415.109,0,0
1,32,1,5,66169.859,0,1
0,48,0,5,47727.223,0,1
1,30,0,5,57081.273,0,0
0,49,0,5,40379.602,0,0
1,52,0,5,86430.914,0,0
1,41,0,5,46919.129,0,0
1,29,1,5,67672.398,0,1
0,36,1,5,44942.602,0,1
0,24,1,5,57006.961,0,1
0,32,1,5,92704.023,0,0
1,44,1,5,28073.313,0,1
0,23,0,5,42320.527,0,1
0,43,0,5,30724.104,0,1
0,23,1,5,26514.416,0,0
0,29,0,5,62368.188,0,0
0,52,0,5,33344.309,0,1
1,30,1,5,89898.445,0,0
1,37,1,5,19218.074,5150,0
0,25,0,5,22978.857,5150,0
0,29,1,5,23377.232,5150,1
0,29,0,5,37836.949,0,1
0,36,0,5,51777.926,0,1
0,35,1,5,70254.836,0,0
1,32,0,5,53806.902,0,0
0,24,1,5,21617.438,5150,0
0,31,1,5,52177.902,0,0
1,37,1,5,90490.32,0,1
1,43,0,5,30539.16,0,1
0,27,1,5,14955.893,5150,1
0,54,0,5,23442.02,5150,1
0,30,0,5,74490.484,0,1
0,42,1,5,45160.043,0,1
0,34,0,5,41233.117,0,0
1,44,0,5,27907.172,0,1
1,50,1,5,43094.645,0,0
0,42,0,5,25414.035,5150,0
1,52,0,5,70776.688,0,0
1,52,0,5,19785.205,5150,0
0,35,0,5,37408.332,0,0
1,27,0,5,61213.984,0,1
1,34,1,5,93857.102,0,1
1,31,1,5,24414.557,5150,1
1,52,1,5,74204.961,0,0
1,53,0,5,43667.297,0,1
0,47,1,5,32208.105,0,1
0,44,0,5,12067.481,5150,0
0,28,1,5,24899.605,5150,1
0,43,0,5,62113.602,0,0
1,49,0,5,65519.754,0,1
0,24,0,5,104241.66,0,0
1,45,1,5,52962.852,0,1
0,20,1,5,35711.32,0,1
1,33,0,5,23690.586,5150,0
1,32,1,5,62440.375,0,0
1,32,0,5,35654.488,0,1
0,22,0,5,41576.371,0,1
1,51,0,5,28410.924,0,0
0,42,0,5,27154.035,0,0
0,39,1,5,16431.553,5150,1
1,42,1,5,23335.445,5150,1
1,24,0,5,33310.012,0,1
1,28,0,5,57324.473,0,1
1,54,0,5,53470.77,0,0
1,40,1,5,28995.824,0,0
1,39,0,5,58016.734,0,1
0,51,0,5,43890.457,0,1
0,18,0,5,40144.574,0,1
1,49,0,5,57104.469,0,0
0,29,0,5,16629.779,5150,0
0,21,1,5,29942.139,0,0
1,25,1,5,21635.711,5150,0
0,48,0,5,36146.574,0,0
0,24,0,5,38737.625,0,0
0,43,0,5,52898.391,0,1
1,47,1,5,32538.791,0,1
0,37,1,5,43017.039,0,0
0,38,0,5,66784.109,0,0
1,39,1,5,40542.359,0,1
1,27,1,5,101744.11,0,1
1,26,0,5,33578.598,0,1
1,43,1,5,36762.539,0,0
0,28,0,5,71472.547,0,1
1,29,0,5,30655.031,0,0
1,46,1,5,44998.441,0,1
0,42,1,5,39796.668,0,0
0,22,1,5,37563.988,0,0
0,25,1,5,28451.08,0,0
0,31,1,5,53459.805,0,0
0,46,0,5,38149.094,0,0
0,39,0,5,40104.051,0,0
0,50,0,5,64667.867,0,0
0,22,1,5,41489.035,0,0
1,40,1,5,64775.141,0,0
0,44,1,5,63633.051,0,0
1,26,0,5,67815.438,0,0
0,48,0,5,40596.875,0,0
1,44,0,5,67317.664,0,0
0,50,0,5,75430.539,0,1
0,41,1,5,31434.383,0,0
0,42,0,5,99030.805,0,0
0,49,0,5,28216.779,0,0
0,49,1,5,18350.592,5150,0
1,32,1,5,116807.16,0,1
0,46,0,5,38450.793,0,1
1,36,0,5,33556.672,0,1
0,28,0,5,26763.152,0,0
0,19,1,5,34749.559,0,1
0,30,1,5,49965.879,0,0
1,49,0,5,31415.803,0,1
0,50,1,5,14063.046,5150,0
1,25,1,5,37681.352,0,1
0,45,0,5,39481.922,0,0
0,44,0,5,20209.596,5150,0
0,38,1,5,51428.664,0,0
0,33,1,5,91240.938,0,0
0,28,0,5,44448.879,0,0
0,38,1,5,27387.895,0,0
0,51,0,5,48007.973,0,0
0,20,1,5,18342.965,5150,1
1,50,1,5,50238.996,0,0
0,43,0,5,35858.336,0,1
0,45,0,5,37483.719,0,0
1,50,0,5,41370.027,0,0
0,43,1,5,75278.906,0,0
1,38,0,5,51715.844,0,0
0,50,0,5,35847.703,0,1
0,28,0,5,44744.168,0,0
0,40,0,5,110571.39,0,0
0,23,0,5,90807.156,0,1
0,32,0,5,70275.477,0,0
1,22,0,5,51895.184,0,0
0,20,0,5,65985.602,0,0
1,20,0,5,14121.602,5150,1
0,31,1,5,40283.293,0,1
0,24,0,5,23554.922,5150,0
0,47,0,5,39897.637,0,0
0,52,1,5,44953.574,0,1
1,32,0,5,41908.254,0,1
0,27,1,5,26879.895,0,1
0,49,0,5,35579.691,0,1
0,32,0,5,18028.16,5150,0
0,35,0,5,49636.555,0,1
1,25,0,5,37887.391,0,0
1,44,0,5,58077.629,0,0
0,39,1,5,45838.543,0,0
0,34,0,5,25098.916,5150,0
1,20,1,5,16019.629,5150,1
1,40,0,5,11809.476,5150,0
1,23,0,5,18017.709,5150,0
1,22,0,5,51870.641,0,1
0,26,1,5,37107.449,0,0
0,53,0,5,33799.449,0,0
0,40,0,5,40848.57,0,0
0,28,1,5,29750.012,0,0
1,38,0,5,39035.418,0,0
0,23,1,5,71814.789,0,1
1,26,0,5,47587.559,0,0
0,47,0,5,48466.105,0,0
0,28,0,5,26308.957,0,0
0,32,0,5,9729.3408,5150,0
1,53,0,5,51827.031,0,1
0,20,0,5,24436.197,5150,1
0,48,0,5,36882.641,0,0
1,49,0,5,35141.977,0,0
1,48,1,5,53253.723,0,0
1,19,1,5,41618.023,0,0
0,48,0,5,22759.387,5150,0
1,28,1,5,33918.762,0,1
0,54,0,5,35818.828,0,1
1,22,1,5,54699.395,0,0
0,29,0,5,14959.402,5150,1
1,29,0,5,38550.664,0,1
1,44,0,5,33665.559,0,1
1,27,1,5,50303.047,0,0
0,21,1,5,17254.412,5150,0
1,31,1,5,35200.273,0,1
1,39,0,5,44075.813,0,0
1,48,0,5,119681.55,0,1
0,31,0,5,39137.551,0,1
0,47,1,5,19786.168,5150,1
1,49,1,5,39320.945,0,1
1,26,0,5,33284.578,0,1
1,49,0,5,53041.555,0,1
0,20,0,5,32415.582,0,1
0,27,0,5,39653.047,0,0
0,36,0,5,36022.172,0,0
1,32,0,5,28278.146,0,1
1,24,0,5,48373.152,0,1
1,18,0,5,81655.586,0,1
1,43,1,5,22269.6,5150,0
0,29,0,5,79381.57,0,1
1,43,0,5,20019.305,5150,0
